order_id,data_transacao,quantidade,valor_unitario,valor_total_emitter,receiver_cpf_cnpj,emitter_cnpj,raw_product_description
e7f57542-0fdc-46fa-aa69-a014d57183f2,2024-05-31T19:46:00+00:00,66.0,0.9,59.4,22368055000191.0,20653254000116,Sucata de PP Colorido
6e898c9c-cc6e-4fe6-bd66-a40685289f98,2024-05-24T19:53:00+00:00,2500.0,0.5,1250.0,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,110.0,2.0,220.0,22368055000191.0,20653254000116,Sucata de PP Branco
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,85.0,1.8,153.0,22368055000191.0,20653254000116,Sucata de Pead Colorido
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,144.0,2.5,360.0,22368055000191.0,20653254000116,Sucata de PP Cristal
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,330.0,2.1,693.0,22368055000191.0,20653254000116,Sucata de Pead Branco
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,64.0,0.9,57.6,22368055000191.0,20653254000116,Sucata de PP Colorido
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,125.0,1.0,125.0,22368055000191.0,20653254000116,Sucata de PP Colorido
7e43dc19-e994-430c-b0fe-a0ac72e8dc13,2024-05-22T00:19:00+00:00,447.0,1.1,491.7,22368055000191.0,20653254000116,Sucata de PP Colorido
5c470081-b774-441b-bc9d-b07477661ebe,2024-05-09T21:44:00+00:00,2512.0,0.5,1256.0,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
2d05145c-4599-4e7f-8139-ba4f9a48f38b,2024-05-21T23:01:00+00:00,2600.0,0.5,1300.0,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
8ce56995-2ce2-4206-bb7d-035de5e9104e,2024-05-23T14:05:00+00:00,370.0,2.2,814.0,3802753000290.0,51741575000104,Sucata de PP Branco
8ce56995-2ce2-4206-bb7d-035de5e9104e,2024-05-23T14:05:00+00:00,720.0,2.3,1656.0,3802753000290.0,51741575000104,Sucata de Pead Branco
8ce56995-2ce2-4206-bb7d-035de5e9104e,2024-05-23T14:05:00+00:00,150.0,4.8,720.0,3802753000290.0,51741575000104,Sucata de PP Colorido
8ce56995-2ce2-4206-bb7d-035de5e9104e,2024-05-23T14:05:00+00:00,310.0,2.0,620.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
4ab188e4-9968-4dbf-b382-70b829ec4661,2024-05-21T15:05:00+00:00,290.0,1.45,420.5,3802753000290.0,51741575000104,Sucata de PP Colorido
4ab188e4-9968-4dbf-b382-70b829ec4661,2024-05-21T15:05:00+00:00,220.0,2.0,440.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
2ed4ce1d-7e7e-463c-bfe9-705ed0b5b49e,2024-05-28T15:05:00+00:00,230.0,2.0,460.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
2ed4ce1d-7e7e-463c-bfe9-705ed0b5b49e,2024-05-28T15:05:00+00:00,350.0,4.8,1680.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
2ed4ce1d-7e7e-463c-bfe9-705ed0b5b49e,2024-05-28T15:05:00+00:00,130.0,2.2,286.0,3802753000290.0,51741575000104,Sucata de PP Branco
2ed4ce1d-7e7e-463c-bfe9-705ed0b5b49e,2024-05-28T15:05:00+00:00,610.0,2.3,1403.0,3802753000290.0,51741575000104,Sucata de Pead Branco
2042185e-2df4-4960-b096-f90a21652900,2024-05-15T15:05:00+00:00,430.0,2.0,860.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
2042185e-2df4-4960-b096-f90a21652900,2024-05-15T15:05:00+00:00,180.0,2.8,504.0,3802753000290.0,51741575000104,Sucata de PP Cristal
2042185e-2df4-4960-b096-f90a21652900,2024-05-15T15:05:00+00:00,270.0,2.2,594.0,3802753000290.0,51741575000104,Sucata de PP Branco
2042185e-2df4-4960-b096-f90a21652900,2024-05-15T15:05:00+00:00,420.0,2.3,966.0,3802753000290.0,51741575000104,Sucata de Pead Branco
5c37f4e4-7468-4052-aecb-675fde72ccd9,2024-05-10T15:05:00+00:00,280.0,2.8,784.0,3802753000290.0,51741575000104,Sucata de PP Cristal
5c37f4e4-7468-4052-aecb-675fde72ccd9,2024-05-10T15:05:00+00:00,480.0,4.8,2304.0,3802753000290.0,51741575000104,Sucata de PP Colorido
5c37f4e4-7468-4052-aecb-675fde72ccd9,2024-05-10T15:05:00+00:00,520.0,2.3,1196.0,3802753000290.0,51741575000104,Sucata de Pead Branco
c3b28d5f-d2dc-4ac1-8906-b2e2d689ffef,2024-05-08T14:05:00+00:00,350.0,1.45,507.5,3802753000290.0,51741575000104,Sucata de PP Colorido
7e70fbaa-8494-4ad4-8289-02785c984838,2024-05-03T15:05:00+00:00,230.0,2.0,460.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
7e70fbaa-8494-4ad4-8289-02785c984838,2024-05-03T15:05:00+00:00,260.0,2.3,598.0,3802753000290.0,51741575000104,Sucata de Pead Branco
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,220.0,2.35,517.0,2071236000144.0,7854382000160,PEAD COLORIDO
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,50.0,0.55,27.5,2071236000144.0,7854382000160,PEAD COLORIDO
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,230.0,2.6,598.0,2071236000144.0,7854382000160,PEAD BRANCO
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,800.0,0.7000000000000001,560.0,2071236000144.0,7854382000160,PEBD FILME SACOLA
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,250.0,0.55,137.5,2071236000144.0,7854382000160,PEBD FILME SACOLA PRETA
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,70.0,1.65,115.5,2071236000144.0,7854382000160,PEAD COLORIDO
420b98ab-5afc-475e-a4c8-a9d3645d1265,2024-05-31T12:00:00+00:00,330.0,1.05,346.5,2071236000144.0,7854382000160,PEBD FILME CRISTAL
1017d694-52d1-4075-a734-7149f8c9b0a9,2024-05-27T18:03:00+00:00,360.0,2.5,900.0,2071236000144.0,21977543000133,PEAD BRANCO
1017d694-52d1-4075-a734-7149f8c9b0a9,2024-05-27T18:03:00+00:00,340.0,0.95,323.0,2071236000144.0,21977543000133,PEBD FILME CRISTAL
1017d694-52d1-4075-a734-7149f8c9b0a9,2024-05-27T18:03:00+00:00,740.0,0.6000000000000001,444.0,2071236000144.0,21977543000133,PEBD FILME SACOLA
1017d694-52d1-4075-a734-7149f8c9b0a9,2024-05-27T18:03:00+00:00,240.0,2.25,540.0,2071236000144.0,21977543000133,PEAD COLORIDO
ce0e84d2-bcda-4b5c-840f-d11799c0cd61,2024-05-27T18:03:00+00:00,490.0,0.6000000000000001,294.0,2071236000144.0,21977543000133,PEBD FILME SACOLA
ce0e84d2-bcda-4b5c-840f-d11799c0cd61,2024-05-27T18:03:00+00:00,270.0,0.95,256.5,2071236000144.0,21977543000133,PEBD FILME CRISTAL
ce0e84d2-bcda-4b5c-840f-d11799c0cd61,2024-05-27T18:03:00+00:00,170.0,2.25,382.5,2071236000144.0,21977543000133,PEAD COLORIDO
ce0e84d2-bcda-4b5c-840f-d11799c0cd61,2024-05-27T18:03:00+00:00,300.0,2.5,750.0,2071236000144.0,21977543000133,PEAD BRANCO
4260ae35-9fb4-435e-baf8-656de3dfc461,2024-05-31T12:00:00+00:00,230.0,2.6,598.0,2071236000144.0,21977543000133,PEAD BRANCO
4260ae35-9fb4-435e-baf8-656de3dfc461,2024-05-31T12:00:00+00:00,280.0,1.05,294.0,2071236000144.0,21977543000133,PEBD FILME CRISTAL
4260ae35-9fb4-435e-baf8-656de3dfc461,2024-05-31T12:00:00+00:00,510.0,0.7000000000000001,357.0,2071236000144.0,21977543000133,PEBD FILME SACOLA
4260ae35-9fb4-435e-baf8-656de3dfc461,2024-05-31T12:00:00+00:00,140.0,2.35,329.0,2071236000144.0,21977543000133,PEAD COLORIDO
4260ae35-9fb4-435e-baf8-656de3dfc461,2024-05-31T12:00:00+00:00,400.0,0.55,220.0,2071236000144.0,21977543000133,PEBD FILME SACOLA PRETA
1780df1c-4d5b-40c2-80f9-613b6b266a8a,2024-05-24T18:13:00+00:00,280.0,1.05,294.0,2071236000144.0,26525944000176,PEBD FILME CRISTAL
1780df1c-4d5b-40c2-80f9-613b6b266a8a,2024-05-24T18:13:00+00:00,210.0,0.55,115.5,2071236000144.0,26525944000176,PEBD FILME SACOLA PRETA
1780df1c-4d5b-40c2-80f9-613b6b266a8a,2024-05-24T18:13:00+00:00,750.0,0.7000000000000001,525.0,2071236000144.0,26525944000176,PEBD FILME SACOLA
1780df1c-4d5b-40c2-80f9-613b6b266a8a,2024-05-24T18:13:00+00:00,220.0,2.6,572.0,2071236000144.0,26525944000176,PEAD BRANCO
1780df1c-4d5b-40c2-80f9-613b6b266a8a,2024-05-24T18:13:00+00:00,130.0,2.35,305.5,2071236000144.0,26525944000176,PEAD COLORIDO
e385e98b-dbb6-4e81-a559-5c9c824fcb2a,2024-06-05T18:52:00+00:00,220.0,1.05,231.0,2071236000144.0,26525944000176,PEBD FILME CRISTAL
e385e98b-dbb6-4e81-a559-5c9c824fcb2a,2024-06-05T18:52:00+00:00,160.0,0.55,88.0,2071236000144.0,26525944000176,PEBD FILME SACOLA PRETA
e385e98b-dbb6-4e81-a559-5c9c824fcb2a,2024-06-05T18:52:00+00:00,370.0,2.6,962.0,2071236000144.0,26525944000176,PEAD BRANCO
e385e98b-dbb6-4e81-a559-5c9c824fcb2a,2024-06-05T18:52:00+00:00,580.0,0.7000000000000001,406.0,2071236000144.0,26525944000176,PEBD FILME SACOLA
e385e98b-dbb6-4e81-a559-5c9c824fcb2a,2024-06-05T18:52:00+00:00,230.0,2.35,540.5,2071236000144.0,26525944000176,PEAD COLORIDO
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,40.0,1.65,66.0,2071236000144.0,7854382000160,PEAD COLORIDO
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,210.0,0.55,115.5,2071236000144.0,7854382000160,PEBD FILME SACOLA PRETA
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,40.0,0.4,16.0,2071236000144.0,7854382000160,PEBD FILME SACOLA
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,190.0,2.6,494.0,2071236000144.0,7854382000160,PEAD BRANCO
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,630.0,0.75,472.5,2071236000144.0,7854382000160,PEBD FILME SACOLA
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,190.0,2.35,446.5,2071236000144.0,7854382000160,PEAD COLORIDO
5ac4bd96-1650-4ff4-834d-c5cc211c30fd,2024-06-30T19:00:00+00:00,530.0,1.15,609.5,2071236000144.0,7854382000160,PEBD FILME CRISTAL
a51590a5-e55e-4fca-8646-94051bd337ab,2024-06-30T12:20:00+00:00,90.0,2.35,211.5,2071236000144.0,26525944000176,PEAD COLORIDO
a51590a5-e55e-4fca-8646-94051bd337ab,2024-06-30T12:20:00+00:00,570.0,0.75,427.5,2071236000144.0,26525944000176,PEBD FILME SACOLA
a51590a5-e55e-4fca-8646-94051bd337ab,2024-06-30T12:20:00+00:00,130.0,0.55,71.5,2071236000144.0,26525944000176,PEBD FILME SACOLA PRETA
a51590a5-e55e-4fca-8646-94051bd337ab,2024-06-30T12:20:00+00:00,240.0,1.15,276.0,2071236000144.0,26525944000176,PEBD FILME CRISTAL
a51590a5-e55e-4fca-8646-94051bd337ab,2024-06-30T12:20:00+00:00,180.0,2.6,468.0,2071236000144.0,26525944000176,PEAD BRANCO
271bba70-db43-41ae-9d7c-648fcdf8e03d,2024-06-30T13:30:00+00:00,55.0,0.55,30.25,2071236000144.0,26525944000176,PEBD FILME SACOLA PRETA
271bba70-db43-41ae-9d7c-648fcdf8e03d,2024-06-30T13:30:00+00:00,240.0,1.15,276.0,2071236000144.0,26525944000176,PEBD FILME CRISTAL
271bba70-db43-41ae-9d7c-648fcdf8e03d,2024-06-30T13:30:00+00:00,250.0,2.6,650.0,2071236000144.0,26525944000176,PEAD BRANCO
271bba70-db43-41ae-9d7c-648fcdf8e03d,2024-06-30T13:30:00+00:00,290.0,0.75,217.5,2071236000144.0,26525944000176,PEBD FILME SACOLA
271bba70-db43-41ae-9d7c-648fcdf8e03d,2024-06-30T13:30:00+00:00,210.0,2.35,493.5,2071236000144.0,26525944000176,PEAD COLORIDO
2862620b-27eb-478a-bd75-3618bdd6f689,2024-06-30T11:30:00+00:00,330.0,2.6,858.0,2071236000144.0,21977543000133,PEAD BRANCO
2862620b-27eb-478a-bd75-3618bdd6f689,2024-06-30T11:30:00+00:00,430.0,0.75,322.5,2071236000144.0,21977543000133,PEBD FILME SACOLA
2862620b-27eb-478a-bd75-3618bdd6f689,2024-06-30T11:30:00+00:00,150.0,1.15,172.5,2071236000144.0,21977543000133,PEBD FILME CRISTAL
364d8285-f1ea-4f82-9c48-fcb07fee67d9,2024-06-30T11:30:00+00:00,380.0,1.15,437.0,2071236000144.0,21977543000133,PEBD FILME CRISTAL
364d8285-f1ea-4f82-9c48-fcb07fee67d9,2024-06-30T11:30:00+00:00,610.0,0.75,457.5,2071236000144.0,21977543000133,PEBD FILME SACOLA
364d8285-f1ea-4f82-9c48-fcb07fee67d9,2024-06-30T11:30:00+00:00,270.0,2.35,634.5,2071236000144.0,21977543000133,PEAD COLORIDO
364d8285-f1ea-4f82-9c48-fcb07fee67d9,2024-06-30T11:30:00+00:00,120.0,2.6,312.0,2071236000144.0,21977543000133,PEAD BRANCO
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,460.0,0.75,345.0,2071236000144.0,21977543000133,PEBD FILME SACOLA
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,70.0,0.75,52.5,2071236000144.0,21977543000133,PEBD FILME SACOLA
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,50.0,1.15,57.5,2071236000144.0,21977543000133,PEBD FILME CRISTAL
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,60.0,2.35,141.0,2071236000144.0,21977543000133,PEAD COLORIDO
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,170.0,2.35,399.5,2071236000144.0,21977543000133,PEAD COLORIDO
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,60.0,2.6,156.0,2071236000144.0,21977543000133,PEAD BRANCO
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,260.0,2.6,676.0,2071236000144.0,21977543000133,PEAD BRANCO
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,350.0,0.55,192.5,2071236000144.0,21977543000133,PEBD FILME SACOLA PRETA
16b2227e-4fb6-42ab-9aee-71fc5929e1f7,2024-06-30T11:30:00+00:00,270.0,1.15,310.5,2071236000144.0,21977543000133,PEBD FILME CRISTAL
fe544c69-a76c-4efe-8716-8c94aca1d7b9,2024-06-28T21:32:00+00:00,2487.0,0.5,1243.5,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
5fd0b71e-b5b0-4bca-8202-1b8cbed82582,2024-06-21T23:06:00+00:00,2512.0,0.5,1256.0,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
caa99c61-a5a8-4f96-a93a-d8b6b8a92196,2024-06-18T21:59:00+00:00,2550.0,0.5,1275.0,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
ba21257f-3732-4d39-a6c7-7be15444ba70,2024-06-07T20:41:00+00:00,2580.0,0.5,1290.0,8325700000168.0,20653254000116,Sucata de Plastico Filme Cristal
55a5b146-10ac-4b94-9269-f42c5733a6d7,2024-06-27T14:06:00+00:00,140.0,4.5,630.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
55a5b146-10ac-4b94-9269-f42c5733a6d7,2024-06-27T14:06:00+00:00,370.0,2.5,925.0,3802753000290.0,51741575000104,Sucata de Pead Branco
55a5b146-10ac-4b94-9269-f42c5733a6d7,2024-06-27T14:06:00+00:00,200.0,2.3,460.0,3802753000290.0,51741575000104,Sucata de PP Branco
55a5b146-10ac-4b94-9269-f42c5733a6d7,2024-06-27T14:06:00+00:00,230.0,1.3,299.0,3802753000290.0,51741575000104,Sucata de PP Colorido
55a5b146-10ac-4b94-9269-f42c5733a6d7,2024-06-27T14:06:00+00:00,200.0,2.2,440.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
092689b3-3b91-40ae-82ef-505ec49cd15b,2024-06-28T15:06:00+00:00,200.0,2.2,440.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
092689b3-3b91-40ae-82ef-505ec49cd15b,2024-06-28T15:06:00+00:00,140.0,4.5,630.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
092689b3-3b91-40ae-82ef-505ec49cd15b,2024-06-28T15:06:00+00:00,370.0,2.5,925.0,3802753000290.0,51741575000104,Sucata de Pead Branco
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,240.0,2.2,528.0,3802753000290.0,51741575000104,Sucata de PP Branco
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,210.0,2.3,483.0,3802753000290.0,51741575000104,Sucata de Pead Branco
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,550.0,1.45,797.5,3802753000290.0,51741575000104,Sucata de PP Colorido
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,130.0,1.15,149.5,3802753000290.0,51741575000104,Sucata de PP Colorido
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,230.0,2.0,460.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,110.0,2.8,308.0,3802753000290.0,51741575000104,Sucata de PP Cristal
b822b010-6232-40d2-87cd-00481f75c204,2024-06-03T23:06:00+00:00,180.0,4.8,864.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
f3886bb1-a729-416c-95ff-1f3140e98e1d,2024-06-06T15:14:00+00:00,150.0,4.8,720.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
f3886bb1-a729-416c-95ff-1f3140e98e1d,2024-06-06T15:14:00+00:00,570.0,1.7000000000000002,969.0,3802753000290.0,51741575000104,Sucata de PP Colorido
f3886bb1-a729-416c-95ff-1f3140e98e1d,2024-06-06T15:14:00+00:00,130.0,1.15,149.5,3802753000290.0,51741575000104,Sucata de PP Colorido
f3886bb1-a729-416c-95ff-1f3140e98e1d,2024-06-06T15:14:00+00:00,360.0,2.3,828.0,3802753000290.0,51741575000104,Sucata de PP Branco
f3886bb1-a729-416c-95ff-1f3140e98e1d,2024-06-06T15:14:00+00:00,440.0,2.5,1100.0,3802753000290.0,51741575000104,Sucata de Pead Branco
f3886bb1-a729-416c-95ff-1f3140e98e1d,2024-06-06T15:14:00+00:00,420.0,2.2,924.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
076d62e8-4beb-4206-825a-3294109b3848,2024-06-11T14:29:00+00:00,90.0,1.15,103.5,3802753000290.0,51741575000104,Sucata de PP Colorido
076d62e8-4beb-4206-825a-3294109b3848,2024-06-11T14:29:00+00:00,110.0,2.8,308.0,3802753000290.0,51741575000104,Sucata de PP Cristal
076d62e8-4beb-4206-825a-3294109b3848,2024-06-11T14:29:00+00:00,130.0,2.3,299.0,3802753000290.0,51741575000104,Sucata de PP Branco
076d62e8-4beb-4206-825a-3294109b3848,2024-06-11T14:29:00+00:00,120.0,2.5,300.0,3802753000290.0,51741575000104,Sucata de Pead Branco
076d62e8-4beb-4206-825a-3294109b3848,2024-06-11T14:29:00+00:00,340.0,2.2,748.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
076d62e8-4beb-4206-825a-3294109b3848,2024-06-11T14:29:00+00:00,520.0,1.7000000000000002,884.0,3802753000290.0,51741575000104,Sucata de PP Colorido
96cd27c3-65c6-4f67-b60f-1d4f59640d9b,2024-06-14T14:06:00+00:00,190.0,2.8,532.0,3802753000290.0,51741575000104,Sucata de PP Cristal
96cd27c3-65c6-4f67-b60f-1d4f59640d9b,2024-06-14T14:06:00+00:00,230.0,2.2,506.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
96cd27c3-65c6-4f67-b60f-1d4f59640d9b,2024-06-14T14:06:00+00:00,350.0,2.5,875.0,3802753000290.0,51741575000104,Sucata de Pead Branco
96cd27c3-65c6-4f67-b60f-1d4f59640d9b,2024-06-14T14:06:00+00:00,270.0,2.3,621.0,3802753000290.0,51741575000104,Sucata de PP Branco
2804ee6d-8888-4f72-99d0-179302e8cf21,2024-06-20T00:06:00+00:00,310.0,1.15,356.5,3802753000290.0,51741575000104,Sucata de PP Colorido
2804ee6d-8888-4f72-99d0-179302e8cf21,2024-06-20T00:06:00+00:00,340.0,2.3,782.0,3802753000290.0,51741575000104,Sucata de PP Branco
2804ee6d-8888-4f72-99d0-179302e8cf21,2024-06-20T00:06:00+00:00,480.0,1.7000000000000002,816.0,3802753000290.0,51741575000104,Sucata de PP Colorido
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,590.0,2.2,1298.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,220.0,2.3,506.0,3802753000290.0,51741575000104,Sucata de PP Branco
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,380.0,1.7000000000000002,646.0,3802753000290.0,51741575000104,Sucata de PP Colorido
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,80.0,1.15,92.0,3802753000290.0,51741575000104,Sucata de PP Colorido
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,260.0,1.15,299.0,3802753000290.0,51741575000104,Sucata de PP Colorido
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,260.0,2.8,728.0,3802753000290.0,51741575000104,Sucata de PP Cristal
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,680.0,2.5,1700.0,3802753000290.0,51741575000104,Sucata de Pead Branco
20b3390b-8c96-4099-843d-53ba5adadecf,2024-06-21T14:06:00+00:00,130.0,4.8,624.0,3802753000290.0,51741575000104,Sucata de Pead Colorido
c9676c87-8616-4817-9dd5-cbc837837757,2024-06-21T13:06:00+00:00,2544.0,1.35,3434.4,23843944000126.0,47972821000153,Sucata de PP Colorido
c9676c87-8616-4817-9dd5-cbc837837757,2024-06-21T13:06:00+00:00,1030.0,2.3,2369.0,23843944000126.0,47972821000153,Sucata de PP Branco
c9676c87-8616-4817-9dd5-cbc837837757,2024-06-21T13:06:00+00:00,2500.0,2.6,6500.0,23843944000126.0,47972821000153,Sucata de Pead Colorido
2d5feca2-9c5e-4d26-9b47-71e9853b2b03,2024-06-21T14:06:00+00:00,1039.0,1.25,1298.75,3802753000290.0,47972821000153,Sucata de PP Colorido
2d5feca2-9c5e-4d26-9b47-71e9853b2b03,2024-06-21T14:06:00+00:00,312.0,1.25,390.0,3802753000290.0,47972821000153,Sucata de PP Colorido
2d5feca2-9c5e-4d26-9b47-71e9853b2b03,2024-06-21T14:06:00+00:00,950.0,2.4,2280.0,3802753000290.0,47972821000153,Sucata de PP Branco
2d5feca2-9c5e-4d26-9b47-71e9853b2b03,2024-06-21T14:06:00+00:00,1941.0,2.3,4464.3,3802753000290.0,47972821000153,Sucata de Pead Colorido
2d5feca2-9c5e-4d26-9b47-71e9853b2b03,2024-06-21T14:06:00+00:00,798.0,2.8,2234.4,3802753000290.0,47972821000153,Sucata de PP Cristal
2d5feca2-9c5e-4d26-9b47-71e9853b2b03,2024-06-21T14:06:00+00:00,827.0,1.8,1488.6,3802753000290.0,47972821000153,Sucata de PP Colorido
d6db6a1c-2486-4b0c-9932-321165f383af,2024-06-21T16:06:00+00:00,400.0,1.35,540.0,23843944000126.0,47972821000153,Sucata de PP Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,225.0,2.8,630.0,3802753000109.0,47972821000153,Sucata de PP Cristal
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,1093.0,1.4,1530.2,3802753000109.0,47972821000153,Sucata de PP Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,1879.0,2.3,4321.7,3802753000109.0,47972821000153,Sucata de Pead Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,235.0,2.6,611.0,3802753000109.0,47972821000153,Sucata de Pead Branco
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,429.0,2.8,1201.2,3802753000109.0,47972821000153,Sucata de PP Cristal
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,196.0,1.4,274.4,3802753000109.0,47972821000153,Sucata de PP Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,296.0,2.35,695.6,3802753000109.0,47972821000153,Sucata de PP Branco
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,1133.0,1.8,2039.4,3802753000109.0,47972821000153,Sucata de PP Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,344.0,1.8,619.2,3802753000109.0,47972821000153,Sucata de PP Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,601.0,4.8,2884.8,3802753000109.0,47972821000153,Sucata de Pead Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,415.0,1.4,581.0,3802753000109.0,47972821000153,Sucata de PP Colorido
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,777.0,2.4,1864.8,3802753000109.0,47972821000153,Sucata de PP Branco
d0a4d8f0-1b3f-456c-ae01-8e6de7be07a9,2024-06-28T13:06:00+00:00,181.0,2.3,416.3,3802753000109.0,47972821000153,Sucata de Pead Colorido
8b62ec2b-e18d-465f-90e7-bee7017f9acb,2024-01-03T13:23:55+00:00,9500.0,0.3,2850.0,33306866000184.0,13751203000161,APARAS DE PLASTICO PET COLORIDO
8b62ec2b-e18d-465f-90e7-bee7017f9acb,2024-01-03T13:23:55+00:00,9000.0,1.2,10800.0,33306866000184.0,13751203000161,APARAS DE PLASTICO GARRAFINHA PEAD
8b62ec2b-e18d-465f-90e7-bee7017f9acb,2024-01-03T13:23:55+00:00,10500.0,1.8,18900.0,33306866000184.0,13751203000161,APARAS DE PLASTICO PET INCOLOR
