test_id,timestamp,sender,message
1402,28/07/25 09:13:20,interlocutor_7,6070
1403,28/07/25 09:14:14,interlocutor_7,6080
1404,28/07/25 09:14:35,interlocutor_4,1s
1405,28/07/25 09:15:12,interlocutor_7,6090
1406,28/07/25 09:15:29,interlocutor_4,off
1407,28/07/25 09:15:32,interlocutor_7,off
1408,28/07/25 09:28:13,interlocutor_4,ref 100k
1409,28/07/25 09:29:22,interlocutor_4,ref pfvr
1410,28/07/25 09:29:36,interlocutor_7,6020
1411,28/07/25 09:29:49,interlocutor_7,6030
1412,28/07/25 09:29:59,interlocutor_7,6047
1413,28/07/25 09:30:08,interlocutor_4,cota 150k pfvr
1414,28/07/25 09:30:26,interlocutor_7,6050
1415,28/07/25 09:31:15,interlocutor_4,Consegue baixa um pouco?
1416,28/07/25 09:31:30,interlocutor_7,6045
1417,28/07/25 09:32:02,interlocutor_7,6030
1418,28/07/25 09:32:26,interlocutor_7,melhor que consigo no momento
1419,28/07/25 09:32:35,interlocutor_4,fecha
1420,28/07/25 09:32:56,interlocutor_7,fechado
1421,28/07/25 09:33:42,interlocutor_4,150.000 USDT = 840.450 BRL
1422,28/07/25 09:44:39,interlocutor_4,100k
1423,28/07/25 09:45:06,interlocutor_4,cotação
1424,28/07/25 09:45:11,interlocutor_7,1s
1425,28/07/25 09:45:33,interlocutor_7,6010
1426,28/07/25 09:45:54,interlocutor_7,<PHONE>
1427,28/07/25 09:45:59,interlocutor_4,ok
1428,28/07/25 09:46:02,interlocutor_4,Vindo
1429,28/07/25 09:46:36,interlocutor_4,off
1430,28/07/25 09:46:39,interlocutor_7,off
1431,28/07/25 09:49:27,interlocutor_4,ref
1432,28/07/25 09:49:52,interlocutor_6,qual volume?
1433,28/07/25 09:50:22,interlocutor_6,6005
1434,28/07/25 09:50:31,interlocutor_4,"opa, 1 s"
1435,28/07/25 09:50:50,interlocutor_4,100k
1436,28/07/25 09:51:03,interlocutor_4,Faz 100k aqui?
1437,28/07/25 09:51:07,interlocutor_6,faço
1438,28/07/25 09:51:10,interlocutor_6,fechado?
1439,28/07/25 09:51:11,interlocutor_4,fecha
1440,28/07/25 09:51:28,interlocutor_6,fechado
1441,28/07/25 09:52:14,interlocutor_4,‎This message was deleted.
1442,28/07/25 09:53:17,interlocutor_6,nao era 100k?
1443,28/07/25 09:53:20,interlocutor_4,era
1444,28/07/25 09:54:37,interlocutor_4,"100.000 USDT = 560.050 BRL
‎[28/07/25, 10:00:22] Maynard: ‎image omitted
‎[28/07/25, 10:01:26] Maynard: ‎image omitted"
1445,28/07/25 10:01:47,interlocutor_4,Finalizada
1446,28/07/25 10:03:01,interlocutor_7,Recebido
1447,28/07/25 10:03:48,interlocutor_6,8cb36c309b6e41efc7a022e9fa1870339e251acafe056255d25977f6d604880a
1448,28/07/25 10:03:50,interlocutor_6,"150.000
‎[28/07/25, 10:30:02] Maynard: ‎image omitted"
1449,28/07/25 10:30:33,interlocutor_4,Finalizada
1450,28/07/25 10:32:01,interlocutor_7,"Não caiu aqui ainda, consegue verificar? O status ta processando no comprovante"
1451,28/07/25 10:34:17,interlocutor_4,Deixa eu ver.
1452,28/07/25 10:40:04,interlocutor_4,Caiu aí?
1453,28/07/25 10:40:17,interlocutor_7,Ainda não
1454,28/07/25 10:52:49,interlocutor_4,Eu sempre evito o pagamento acima de 500k pq bate no compliance. Tem como a gente fazer um contrato de gaveta com a BGX só pra Korpay liberar o pagamento?
1455,28/07/25 10:55:22,interlocutor_8,nós já não temos contrato assinados com vocês?
1456,28/07/25 10:57:22,interlocutor_4,Não
1457,28/07/25 10:57:47,interlocutor_4,Com a assinatura dos dois não.
1458,28/07/25 11:03:29,interlocutor_8,"estamos vendo isso internamente
‎[28/07/25, 11:07:21] Maynard: Contrato_de_Servico.pdf • ‎2 pages ‎document omitted"
1459,28/07/25 11:08:28,interlocutor_4,<PHONE> me passa uma ref de 100k usdt por favor
1460,28/07/25 11:08:58,interlocutor_7,6147
1461,28/07/25 11:09:02,interlocutor_7,<PHONE>
1462,28/07/25 11:10:33,interlocutor_4,Obrigado
1463,28/07/25 11:11:08,interlocutor_7,vamos ?
1464,28/07/25 11:11:15,interlocutor_4,off
1465,28/07/25 11:11:17,interlocutor_7,off
1466,28/07/25 11:11:49,interlocutor_8,"temos um aqui, achei que já tivéssemos enviado para você, estamos enviando em breve"
1467,28/07/25 11:12:01,interlocutor_4,"Vocês conseguem fazer qual volume diário máximo? 5M usd, 10m usd?"
1468,28/07/25 11:12:32,interlocutor_7,Sem limite de usd
1469,28/07/25 11:12:43,interlocutor_7,apenas de horário
1470,28/07/25 11:12:47,interlocutor_4,Perfeito.
1471,28/07/25 11:13:57,interlocutor_4,Obrigado!
1472,28/07/25 11:21:58,interlocutor_4,Serve contrato ou NF
1473,28/07/25 11:34:30,interlocutor_4,‎This message was deleted.
1474,28/07/25 11:43:27,interlocutor_8,acabamos de mandar <PHONE> ‎<This message was edited>
1475,28/07/25 11:50:52,interlocutor_4,Assinado
1476,28/07/25 12:04:46,interlocutor_7,Korpay liberou ?
1477,28/07/25 12:05:07,interlocutor_4,Já mandei o contrato.
1478,28/07/25 12:05:15,interlocutor_4,Só aguardando a resposta.
1479,28/07/25 12:05:23,interlocutor_7,Beleza
1480,28/07/25 12:26:50,interlocutor_4,"Pagamento liberado, tem como ver se caiu aí?"
1481,28/07/25 12:27:56,interlocutor_7,caiu
1482,28/07/25 12:28:03,interlocutor_4,Maravilha.
1483,28/07/25 12:31:26,interlocutor_6,337750eb2dec4e71be37d4ff<PHONE><PHONE>d515f1e103d67c2a5870
1484,28/07/25 12:31:28,interlocutor_6,100.000
1485,28/07/25 15:09:35,interlocutor_7,<PHONE> mais aguma demanda no momento ?
1486,28/07/25 15:30:54,interlocutor_4,Por enquanto não.
1487,28/07/25 15:57:29,interlocutor_4,cotação
1488,28/07/25 15:57:33,interlocutor_4,100k
1489,28/07/25 15:58:22,interlocutor_7,6170
1490,28/07/25 15:58:51,interlocutor_4,1s
1491,28/07/25 16:00:27,interlocutor_4,"Preço alto, se melhorar eu consigo fechar"
1492,28/07/25 16:00:37,interlocutor_4,150k
1493,28/07/25 16:00:50,interlocutor_7,qual o ideal ?
1494,28/07/25 16:01:01,interlocutor_7,vejo se consigo aqui
1495,28/07/25 16:01:16,interlocutor_4,6150
1496,28/07/25 16:01:49,interlocutor_7,6160
1497,28/07/25 16:01:55,interlocutor_7,vamos ?
1498,28/07/25 16:02:36,interlocutor_4,1s
1499,28/07/25 16:02:59,interlocutor_4,fecha
1500,28/07/25 16:03:14,interlocutor_7,fechado
1501,28/07/25 16:04:04,interlocutor_7,"R$842,400.00 // USDT 150.000"
1502,28/07/25 16:24:59,interlocutor_4,Chegando o dinheiro 1 min
1503,28/07/25 16:25:10,interlocutor_7,"blz
‎[28/07/25, 16:27:13] Maynard: ‎image omitted
‎[28/07/25, 16:28:35] Maynard: ‎image omitted"
1504,28/07/25 16:28:48,interlocutor_4,Finalizada
1505,28/07/25 16:31:08,interlocutor_6,1817f621eaa0903f334ae20a23569a<PHONE>d3ad<PHONE>74efde8b9e
1506,28/07/25 16:31:10,interlocutor_6,150.000
1507,29/07/25 09:06:22,interlocutor_4,Bom dia pessoal!
1508,29/07/25 09:06:40,interlocutor_4,Mesa aberta?
1509,29/07/25 09:07:24,interlocutor_7,Bom dia
1510,29/07/25 09:07:50,interlocutor_7,"Sim, mesa aberta."
1511,29/07/25 09:09:09,interlocutor_4,Maravilha.
1512,29/07/25 09:41:33,interlocutor_4,100k
1513,29/07/25 09:41:37,interlocutor_4,cotação
1514,29/07/25 09:42:02,interlocutor_7,6100
1515,29/07/25 09:42:27,interlocutor_4,1s
1516,29/07/25 09:42:31,interlocutor_4,fecha
1517,29/07/25 09:42:32,interlocutor_7,ok
1518,29/07/25 09:42:34,interlocutor_7,fechado
1519,29/07/25 09:43:16,interlocutor_7,"R$ 561,000.00 // 100.000 USDT
‎[29/07/25, 09:58:37] Maynard: ‎image omitted"
1520,29/07/25 09:59:15,interlocutor_7,Acho que deu a mesma coisa de ontem
1521,29/07/25 10:00:57,interlocutor_4,Deixa eu verificar.
1522,29/07/25 10:43:46,interlocutor_4,"Pessoal, a transação deve ter sido concluída."
1523,29/07/25 10:44:04,interlocutor_7,Chegou aqui
1524,29/07/25 10:47:48,interlocutor_6,7045f80f02038311ce529a1feb39f55594e490bd89c5a00bcc6d37357a0fc77f
1525,29/07/25 10:47:50,interlocutor_6,100.000
1526,29/07/25 11:04:41,interlocutor_4,ref 100k pfvr
1527,29/07/25 11:05:04,interlocutor_7,opa
1528,29/07/25 11:05:26,interlocutor_7,6020
1529,29/07/25 11:05:43,interlocutor_7,<PHONE>
1530,29/07/25 11:05:49,interlocutor_4,1s
1531,29/07/25 11:06:26,interlocutor_7,6012
1532,29/07/25 11:07:07,interlocutor_4,Um momento
1533,29/07/25 11:08:02,interlocutor_4,off
1534,29/07/25 11:08:08,interlocutor_7,off
1535,29/07/25 11:10:01,interlocutor_4,"100k cotação, dá uma força no preço"
1536,29/07/25 11:10:26,interlocutor_7,5980
1537,29/07/25 11:11:03,interlocutor_4,fecha
1538,29/07/25 11:11:05,interlocutor_7,fechado
1539,29/07/25 11:11:58,interlocutor_7,"R$ 559,800.00 // USDT 100.000"
1540,29/07/25 11:28:52,interlocutor_7,<PHONE> mais alguma demanda ?
1541,29/07/25 11:29:18,interlocutor_4,"Por enquanto não, vou puxar alguém aqui."
1542,29/07/25 11:29:27,interlocutor_7,beleza
1543,29/07/25 13:11:13,interlocutor_4,100k
1544,29/07/25 13:11:23,interlocutor_4,cotação pfvr
1545,29/07/25 13:11:39,interlocutor_7,5810
1546,29/07/25 13:12:08,interlocutor_4,fecha
1547,29/07/25 13:12:27,interlocutor_4,fechado?
1548,29/07/25 13:12:29,interlocutor_7,fechado
1549,29/07/25 13:16:37,interlocutor_7,"R$ 558,100.00 // USDT 100.000"
1550,29/07/25 14:14:31,interlocutor_7,Consegue liquidar alguma já <PHONE> ?
1551,29/07/25 14:14:43,interlocutor_4,"Estou liquidando
‎[29/07/25, 14:17:46] Maynard: ‎image omitted"
1552,29/07/25 14:19:00,interlocutor_4,"Quando puder mandar a cripto, agradeço."
1553,29/07/25 14:20:44,interlocutor_7,Beleza
1554,29/07/25 14:21:30,interlocutor_6,0a68a47c564c5a9babf0d9f17c53372d34f9cb678e<PHONE>5129cfd73f26
1555,29/07/25 14:21:31,interlocutor_6,"100.000
‎[29/07/25, 14:29:49] Maynard: ‎image omitted"
1556,29/07/25 14:29:59,interlocutor_4,Ainda vou liquidar o resto.
1557,29/07/25 14:30:28,interlocutor_7,beleza
1558,29/07/25 14:57:52,interlocutor_4,Ref 100k
1559,29/07/25 14:58:40,interlocutor_7,5880
1560,29/07/25 14:59:00,interlocutor_4,1s
1561,29/07/25 15:00:06,interlocutor_7,vamos ?
1562,29/07/25 15:00:39,interlocutor_4,off
1563,29/07/25 15:00:47,interlocutor_7,"off
‎[29/07/25, 15:18:20] Maynard: ‎image omitted"
1564,29/07/25 15:23:16,interlocutor_6,9021a05cd984a2fc7ebc62962fdc7c60885dd699780cf56d890f7a85fb512330
1565,29/07/25 15:23:18,interlocutor_6,100.000
1566,29/07/25 15:33:59,interlocutor_4,100k
1567,29/07/25 15:34:25,interlocutor_7,ref ?
1568,29/07/25 15:34:30,interlocutor_4,Isso
1569,29/07/25 15:34:42,interlocutor_7,5927
1570,29/07/25 15:34:55,interlocutor_7,5932
1571,29/07/25 15:36:15,interlocutor_7,<PHONE>
1572,29/07/25 15:36:27,interlocutor_4,Tô negociando aqui.
1573,29/07/25 15:38:47,interlocutor_7,vamos ?
1574,29/07/25 15:39:02,interlocutor_4,Não tive confirmação ainda.
1575,29/07/25 15:43:38,interlocutor_7,nada?
1576,29/07/25 15:43:42,interlocutor_4,Tem preço um pouco menor? Vou tentar os últimos aqui.
1577,29/07/25 15:43:50,interlocutor_7,consigo
1578,29/07/25 15:43:51,interlocutor_7,1s
1579,29/07/25 15:44:18,interlocutor_7,5900
1580,29/07/25 15:45:08,interlocutor_4,Me dá um momento
1581,29/07/25 15:45:15,interlocutor_7,ok
1582,29/07/25 15:49:44,interlocutor_7,5890
1583,29/07/25 15:49:59,interlocutor_7,<PHONE>
1584,29/07/25 15:50:58,interlocutor_7,off
1585,29/07/25 15:51:31,interlocutor_4,off
1586,30/07/25 10:44:37,interlocutor_7,Bom dia <PHONE>
1587,30/07/25 10:45:19,interlocutor_7,"Temos um possível lote grande aqui, teria demanda ?"
1588,30/07/25 11:13:30,interlocutor_7,<PHONE>
1589,30/07/25 11:42:55,interlocutor_4,Bom dia <PHONE>! Hoje infelizmente a mesa não deve ser aberta.
1590,30/07/25 11:43:23,interlocutor_7,"ta ok, beleza!!"
1591,31/07/25 09:09:01,interlocutor_4,Bom dia pessoal! Mesa aberta?
1592,31/07/25 09:09:37,interlocutor_7,Bom dia
1593,31/07/25 09:09:46,interlocutor_7,"sim, mesa aberta"
1594,31/07/25 09:09:53,interlocutor_4,Ok!
1595,31/07/25 09:43:08,interlocutor_4,"58.232,00"
1596,31/07/25 09:43:11,interlocutor_4,cotação
1597,31/07/25 09:43:34,interlocutor_7,opa
1598,31/07/25 09:43:55,interlocutor_7,6087
1599,31/07/25 09:44:28,interlocutor_4,fecha
1600,31/07/25 09:44:39,interlocutor_7,fechado
1601,31/07/25 09:45:45,interlocutor_7,"R$ 326,605.82 // USDT 58.232"
1602,31/07/25 09:51:04,interlocutor_4,"me passa uma ref num preço bom, pra cliente novo."
1603,31/07/25 09:51:16,interlocutor_7,"deixa eu buscar aqui, 1s"
1604,31/07/25 09:51:18,interlocutor_7,qual o volume ?
1605,31/07/25 09:51:37,interlocutor_4,"É só pra referência, pode considerar 100k"
1606,31/07/25 09:51:41,interlocutor_7,ok
1607,31/07/25 09:54:30,interlocutor_7,vendo aqui
1608,31/07/25 09:54:31,interlocutor_7,1s
1609,31/07/25 09:54:37,interlocutor_4,Tranquilo
1610,31/07/25 09:55:04,interlocutor_6,agora 6200
1611,31/07/25 09:55:43,interlocutor_4,Obrigado
1612,31/07/25 09:56:07,interlocutor_4,off
1613,31/07/25 10:50:21,interlocutor_4,100k
1614,31/07/25 10:50:29,interlocutor_4,cotação
1615,31/07/25 10:50:53,interlocutor_6,6220
1616,31/07/25 10:51:32,interlocutor_4,1s
1617,31/07/25 10:51:42,interlocutor_6,6230
1618,31/07/25 10:52:09,interlocutor_4,off
1619,31/07/25 10:52:14,interlocutor_6,off
1620,31/07/25 11:45:05,interlocutor_7,<PHONE> mais alguma ?
1621,31/07/25 11:45:29,interlocutor_4,Estou caçando aqui.
1622,31/07/25 11:45:35,interlocutor_7,"blz
‎[31/07/25, 13:33:36] Maynard: ‎image omitted"
1623,31/07/25 13:33:46,interlocutor_4,Finalizada
1624,31/07/25 13:34:53,interlocutor_7,Recebido
1625,31/07/25 13:36:26,interlocutor_6,7c1213b75808aafb1754b9d989bbec346f245e1a7e47a2e821250d4f34c40ec1
1626,01/08/25 09:07:23,interlocutor_4,"Bom dia, mesa aberta?"
1627,01/08/25 09:07:36,interlocutor_7,Bom dia <PHONE>
1628,01/08/25 09:07:45,interlocutor_7,vamos aguardar até 9:15 ta ok ?
1629,01/08/25 09:07:54,interlocutor_4,Tudo bem.
1630,01/08/25 09:18:02,interlocutor_4,On?
1631,01/08/25 09:18:07,interlocutor_7,on
1632,01/08/25 09:18:10,interlocutor_7,qual volume ?
1633,01/08/25 09:18:18,interlocutor_4,1 momento
1634,01/08/25 09:22:44,interlocutor_4,200k
1635,01/08/25 09:23:00,interlocutor_4,me ajuda na cotação
1636,01/08/25 09:23:26,interlocutor_4,vamo
1637,01/08/25 09:23:34,interlocutor_7,6412 no momento
1638,01/08/25 09:24:05,interlocutor_4,fecha
1639,01/08/25 09:24:15,interlocutor_7,fechado
1640,01/08/25 09:26:57,interlocutor_4,200.000 USDT = 1.128.240 BRL
1641,01/08/25 09:31:40,interlocutor_4,100k
1642,01/08/25 09:31:56,interlocutor_4,Rápido pfvr
1643,01/08/25 09:32:16,interlocutor_7,6280
1644,01/08/25 09:33:01,interlocutor_4,Consegue apertar?
1645,01/08/25 09:33:19,interlocutor_7,6230
1646,01/08/25 09:33:41,interlocutor_7,6215
1647,01/08/25 09:34:06,interlocutor_4,fecha
1648,01/08/25 09:34:14,interlocutor_4,fechado
1649,01/08/25 09:34:17,interlocutor_7,fechado
1650,01/08/25 09:36:02,interlocutor_4,100.000 USDT = 562.150 BRL
1651,01/08/25 09:48:47,interlocutor_4,150k
1652,01/08/25 09:49:04,interlocutor_4,Rápidão pfvr
1653,01/08/25 09:49:28,interlocutor_7,5870
1654,01/08/25 09:50:07,interlocutor_4,Consegue apertar um pouco?
1655,01/08/25 09:50:15,interlocutor_4,Tá caindo
1656,01/08/25 09:50:19,interlocutor_7,5830
1657,01/08/25 09:50:36,interlocutor_7,vamos ?
1658,01/08/25 09:50:43,interlocutor_4,fecha
1659,01/08/25 09:50:51,interlocutor_7,fechado
1660,01/08/25 09:51:00,interlocutor_4,fechado
1661,01/08/25 09:51:43,interlocutor_7,"R$ 837,450.00 // USDT 150.000"
1662,01/08/25 10:16:38,interlocutor_4,"Passa uma ref o mais baixo o possível pfvr, tô puxando um cliente novo"
1663,01/08/25 10:16:54,interlocutor_6,qual volume?
1664,01/08/25 10:17:05,interlocutor_4,Pode ser 100k
1665,01/08/25 10:17:22,interlocutor_7,5590
1666,01/08/25 10:18:10,interlocutor_7,5600
1667,01/08/25 10:18:29,interlocutor_4,off
1668,01/08/25 10:18:31,interlocutor_7,off
1669,01/08/25 10:55:53,interlocutor_7,<PHONE> já consegue liquidar alguma? ajudaria aqui ‎<This message was edited>
1670,01/08/25 11:00:25,interlocutor_4,Vou ver aqui.
1671,01/08/25 11:01:22,interlocutor_7,"blz, obrigado"
1672,01/08/25 11:13:18,interlocutor_4,140k
1673,01/08/25 11:13:22,interlocutor_4,cotação pfvr
1674,01/08/25 11:13:27,interlocutor_4,rapidão
1675,01/08/25 11:13:44,interlocutor_7,5650
1676,01/08/25 11:14:07,interlocutor_7,<PHONE>
1677,01/08/25 11:14:15,interlocutor_4,fecha
1678,01/08/25 11:14:25,interlocutor_7,fechado
1679,01/08/25 11:15:17,interlocutor_7,"R$ 779,100.00 // USDT 140.000
‎[01/08/25, 11:47:26] Maynard: ‎image omitted
‎[01/08/25, 11:48:24] Maynard: ‎image omitted
‎[01/08/25, 11:49:31] Maynard: ‎image omitted"
1680,01/08/25 11:54:21,interlocutor_6,Vai chegar mais algo por agora <PHONE> ?
1681,01/08/25 11:54:30,interlocutor_4,Sim
1682,01/08/25 11:54:48,interlocutor_6,Beleza
1683,01/08/25 11:54:54,interlocutor_6,"Ai fazemos tudo num envio só
‎[01/08/25, 11:55:11] Maynard: ‎image omitted"
1684,01/08/25 11:57:35,interlocutor_4,Liquida a primeira pfvr
1685,01/08/25 11:57:56,interlocutor_4,"<PHONE> o resto ainda vem, liquida a primeira pfvr"
1686,01/08/25 11:58:30,interlocutor_6,Vamos liquidar a de 200k e 140k
1687,01/08/25 11:58:31,interlocutor_6,ok?
1688,01/08/25 11:58:36,interlocutor_4,"Show de bola!
‎[01/08/25, 11:59:15] Maynard: ‎image omitted"
1689,01/08/25 11:59:40,interlocutor_4,Pode mandar?
1690,01/08/25 11:59:51,interlocutor_6,mandei agora
1691,01/08/25 12:00:03,interlocutor_6,f0ad878c435d3f54d22dd52eea040ed17b1ce1d36cd18b1316437f66978fa078
1692,01/08/25 12:03:44,interlocutor_4,Obrigado!
1693,01/08/25 12:12:55,interlocutor_4,110k
1694,01/08/25 12:13:06,interlocutor_4,"cotação por favor, dá uma força no preço"
1695,01/08/25 12:13:21,interlocutor_7,5680
1696,01/08/25 12:13:52,interlocutor_7,<PHONE>
1697,01/08/25 12:14:01,interlocutor_4,"Já passei, só esperando resposta"
1698,01/08/25 12:14:04,interlocutor_4,fecha
1699,01/08/25 12:14:14,interlocutor_7,fechado
1700,01/08/25 12:15:50,interlocutor_7,"R$612,480.00 // USDT 110.000"
1701,01/08/25 12:22:16,interlocutor_4,"Já mando mais BRL
‎[01/08/25, 12:30:28] Maynard: ‎image omitted"
1702,01/08/25 12:41:23,interlocutor_4,Tem como mandar a de 100k?
1703,01/08/25 12:42:21,interlocutor_4,Ou a de 110k?
1704,01/08/25 12:42:40,interlocutor_4,Acredito que já dá pra liquidar uma delas.
1705,01/08/25 12:43:00,interlocutor_7,Vamos mandar a de 110k
1706,01/08/25 12:43:10,interlocutor_4,Obrigado!
1707,01/08/25 12:43:48,interlocutor_6,42207773bf65ca02228f690f91aa56acd257f1e38867d0705d42c429d78c2f0e
1708,01/08/25 12:43:50,interlocutor_6,110.000
1709,01/08/25 12:44:10,interlocutor_4,Valeu Medina!
1710,01/08/25 13:18:33,interlocutor_4,150k me ajuda no preço
1711,01/08/25 13:18:49,interlocutor_4,pra vir mais trade
1712,01/08/25 13:18:54,interlocutor_7,5660
1713,01/08/25 13:19:35,interlocutor_7,5645
1714,01/08/25 13:19:54,interlocutor_7,<PHONE>
1715,01/08/25 13:20:13,interlocutor_4,Já passei
1716,01/08/25 13:21:01,interlocutor_4,Tem como apertar? 150k
1717,01/08/25 13:21:13,interlocutor_7,tentando aqui
1718,01/08/25 13:21:33,interlocutor_7,5630
1719,01/08/25 13:21:39,interlocutor_7,vamos ?
1720,01/08/25 13:21:41,interlocutor_4,ok 1 s
1721,01/08/25 13:22:29,interlocutor_4,Cliente pediu pra aguardar um pouco
1722,01/08/25 13:22:44,interlocutor_7,off
1723,01/08/25 13:22:46,interlocutor_7,ta ok
1724,01/08/25 13:23:01,interlocutor_7,qualquer coisa só falar que atualizo aqui
1725,01/08/25 13:24:40,interlocutor_4,"Show, obrigado.
‎[01/08/25, 13:41:55] Maynard: ‎image omitted"
1726,01/08/25 13:52:38,interlocutor_6,60270038aa5e59c5a361e7f356d01062dc05a5a80716f79d2da67798fb02a004
1727,01/08/25 13:52:41,interlocutor_6,100.000
1728,01/08/25 14:15:46,interlocutor_4,"150k novamente, me ajuda no preço, tô puxando cliente"
1729,01/08/25 14:16:23,interlocutor_7,5720
1730,01/08/25 14:17:05,interlocutor_7,5730
1731,01/08/25 14:17:11,interlocutor_4,off
1732,01/08/25 14:17:15,interlocutor_7,off
1733,01/08/25 14:17:19,interlocutor_4,"Segura um pouco
‎[01/08/25, 14:29:34] Maynard: ‎image omitted"
1734,01/08/25 14:53:11,interlocutor_4,"Pessoal, tá faltando 289,810?"
1735,01/08/25 14:53:35,interlocutor_7,"saldo: -BRL 289,419.96"
1736,01/08/25 14:54:05,interlocutor_4,"Vou mandar 289,420
‎[01/08/25, 14:55:10] Maynard: ‎image omitted"
1737,01/08/25 14:55:34,interlocutor_4,"Quando puder mandar a cripto, agradeço."
1738,01/08/25 14:58:29,interlocutor_6,9da780e331e755763a2a1f35d5caf5af907fca3513ccca52a8f3d4ab59e8491e
1739,01/08/25 14:58:32,interlocutor_6,150.000
1740,01/08/25 15:16:41,interlocutor_7,"<PHONE> Tem interesse em 850k USDT a 5,5730?"
1741,01/08/25 15:16:57,interlocutor_4,Deixa eu ver
1742,01/08/25 15:22:22,interlocutor_6,off
1743,01/08/25 15:22:25,interlocutor_6,se surgir algo aqui oferecemos de novo
1744,01/08/25 15:43:37,interlocutor_4,ok
1745,04/08/25 09:02:22,interlocutor_4,"Bom dia pessoal, 9:15 abre a mesa?"
1746,04/08/25 09:03:12,interlocutor_7,Bom dia
1747,04/08/25 09:03:19,interlocutor_7,"sim, vamos abrir as 9:15"
1748,04/08/25 09:16:56,interlocutor_4,On?
1749,04/08/25 09:17:04,interlocutor_7,"Sim,"
1750,04/08/25 09:17:10,interlocutor_7,vamos lá
1751,04/08/25 09:25:28,interlocutor_4,200k pfvr
1752,04/08/25 09:25:36,interlocutor_4,cotação
1753,04/08/25 09:25:51,interlocutor_7,5490
1754,04/08/25 09:26:38,interlocutor_4,fecha
1755,04/08/25 09:26:47,interlocutor_7,fechado
1756,04/08/25 09:27:36,interlocutor_7,"R$ 1,109,800.00 // USDT 200.000"
1757,04/08/25 09:31:54,interlocutor_4,100k
1758,04/08/25 09:32:04,interlocutor_4,cotação
1759,04/08/25 09:32:10,interlocutor_7,5500
1760,04/08/25 09:32:48,interlocutor_4,fecha
1761,04/08/25 09:32:59,interlocutor_7,fechado
1762,04/08/25 09:33:51,interlocutor_7,"R$ 555,000.00 // USDT 100.000"
1763,04/08/25 09:33:57,interlocutor_4,100.000 USDT = 555.000 BRL
1764,04/08/25 09:42:14,interlocutor_6,"<PHONE> Tem interesse em 381.313 USDT a 5,5450?"
1765,04/08/25 09:42:44,interlocutor_4,1s
1766,04/08/25 09:44:35,interlocutor_4,faz 100k nesse valor?
1767,04/08/25 09:44:44,interlocutor_6,faço
1768,04/08/25 09:44:47,interlocutor_4,fecha
1769,04/08/25 09:44:56,interlocutor_6,fechado
1770,04/08/25 09:45:33,interlocutor_7,"BRL 554,500.00 // USDT 100.000
‎[04/08/25, 10:10:36] Maynard: ‎image omitted
‎[04/08/25, 10:15:59] Maynard: ‎image omitted
‎[04/08/25, 10:16:20] Maynard: ‎image omitted"
1771,04/08/25 10:17:59,interlocutor_7,"<PHONE> AInda não caiu nenhum por aqui, no comprovante está com status processando.
‎[04/08/25, 10:18:10] Maynard: ‎image omitted"
1772,04/08/25 10:18:23,interlocutor_4,Alguma instabilidade com o pix.
1773,04/08/25 10:18:34,interlocutor_4,Já falei com o CS aqui.
1774,04/08/25 10:18:44,interlocutor_7,"beleza, qualquer coisa te atualizo"
1775,04/08/25 10:42:06,interlocutor_4,Caiu aí?
1776,04/08/25 10:42:24,interlocutor_7,ainda não
1777,04/08/25 10:42:46,interlocutor_4,Um momento
1778,04/08/25 11:32:23,interlocutor_4,100k pfvr
1779,04/08/25 11:32:43,interlocutor_7,5250
1780,04/08/25 11:33:22,interlocutor_4,fecha
1781,04/08/25 11:34:05,interlocutor_7,fechado
1782,04/08/25 11:35:56,interlocutor_7,"BRL 552,500.00 // USDT 100.000"
1783,04/08/25 11:56:10,interlocutor_4,Caiu o dinheiro?
1784,04/08/25 11:56:40,interlocutor_7,caiu
1785,04/08/25 11:57:47,interlocutor_4,Podem liquidar?
1786,04/08/25 11:58:07,interlocutor_7,o restante vem por agora ? que aí pagamos tudo junto
1787,04/08/25 11:59:57,interlocutor_4,Se eu mandar 200k brl dá pra liquidar 300k usdt?
1788,04/08/25 12:01:10,interlocutor_7,os 300k já temos liquidado
1789,04/08/25 12:01:30,interlocutor_4,Então manda pfvr.
1790,04/08/25 12:01:35,interlocutor_7,ta ok
1791,04/08/25 12:04:09,interlocutor_6,4839c052ea14834c6d92c3a861fb2d6e14c931a443fa85ba42a6794c2fe58ad8
1792,04/08/25 12:04:11,interlocutor_6,"300.000
‎[04/08/25, 12:11:58] Maynard: ‎image omitted"
1793,04/08/25 12:12:09,interlocutor_4,Liquida mais 100k pfvr
1794,04/08/25 12:13:59,interlocutor_7,beleza
1795,04/08/25 12:16:22,interlocutor_6,d9d5d171b46ab16f95dc0c95c4de6aca7204c3cd3b3c15694dd5cef401ebd818
1796,04/08/25 12:16:24,interlocutor_6,100.000
1797,04/08/25 12:57:49,interlocutor_4,Manda uma ref no capricho pra chamar cliente
1798,04/08/25 12:58:10,interlocutor_7,qual volume ?
1799,04/08/25 12:58:22,interlocutor_4,"É ref, coloca 100k"
1800,04/08/25 12:58:51,interlocutor_7,5345
1801,04/08/25 12:59:22,interlocutor_4,Obrigado
1802,04/08/25 12:59:26,interlocutor_7,off
1803,04/08/25 12:59:38,interlocutor_7,Nada!
1804,04/08/25 13:24:02,interlocutor_7,já consegue liquidar essa última de 100k ?
